"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the inventory filter issues","2769","Inventory filter issues test","","2026-09-24","passed","2026-09-24","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryFilterIssuesTest"
"Verification of the visual error of the inventory using a problem user","1099","Inventory items with src issues test","","2026-09-24","passed","2026-09-24","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryItemsWithIssuesTest"
"Verification of the error messages for a blocked user","14438","Login locked out user test","","2026-09-24","passed","2026-09-24","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","lockedOutUserTest"
"Verification of the persistence of the items cart ","1562","Cart items persistence test","","2026-09-24","passed","2026-09-24","","Standard User","com.github.eataborda.ui.features.StandardUserTest","cartItemsPersistenceTest"
"A complete shopping flow","2320","Buy items test","","2026-09-24","passed","2026-09-24","","Standard User","com.github.eataborda.ui.features.StandardUserTest","buyItemsTest"
"Verification of the number of items into the cart ","1759","Remove cart items test","","2026-09-24","passed","2026-09-24","","Standard User","com.github.eataborda.ui.features.StandardUserTest","removeCartItemsTest"
"Verification of the user information before checkout","1998","Verify checkout user data test","","2026-09-24","passed","2026-09-24","","Standard User","com.github.eataborda.ui.features.StandardUserTest","verifyCheckoutUserDataTest"
"Verification of the error messages for a correct user and wrong password","970","Login wrong password test","","2026-09-24","passed","2026-09-24","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","wrongPasswordTest"
"Verification of the inventory order options","1605","Order inventory items test","","2026-09-24","passed","2026-09-24","","Standard User","com.github.eataborda.ui.features.StandardUserTest","orderInventoryItemsTest"
