"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the error messages for a correct user and wrong password","1262","Login wrong password test","","2026-09-03","passed","2026-09-03","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","wrongPasswordTest"
"Verification of the persistence of the items cart ","2063","Cart items persistence test","","2026-09-03","passed","2026-09-03","","Standard User","com.github.eataborda.ui.features.StandardUserTest","cartItemsPersistenceTest"
"Verification of the inventory filter issues","3529","Inventory filter issues test","","2026-09-03","passed","2026-09-03","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryFilterIssuesTest"
"Verification of the user information before checkout","2715","Verify checkout user data test","","2026-09-03","passed","2026-09-03","","Standard User","com.github.eataborda.ui.features.StandardUserTest","verifyCheckoutUserDataTest"
"Verification of the number of items into the cart ","2390","Remove cart items test","","2026-09-03","passed","2026-09-03","","Standard User","com.github.eataborda.ui.features.StandardUserTest","removeCartItemsTest"
"Verification of the error messages for a blocked user","8335","Login locked out user test","","2026-09-03","passed","2026-09-03","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","lockedOutUserTest"
"Verification of the inventory order options","2064","Order inventory items test","","2026-09-03","passed","2026-09-03","","Standard User","com.github.eataborda.ui.features.StandardUserTest","orderInventoryItemsTest"
"A complete shopping flow","2956","Buy items test","","2026-09-03","passed","2026-09-03","","Standard User","com.github.eataborda.ui.features.StandardUserTest","buyItemsTest"
"Verification of the visual error of the inventory using a problem user","1450","Inventory items with src issues test","","2026-09-03","passed","2026-09-03","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryItemsWithIssuesTest"
