"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the persistence of the items cart ","2049","Cart items persistence test","","2026-09-14","passed","2026-09-14","","Standard User","com.github.eataborda.ui.features.StandardUserTest","cartItemsPersistenceTest"
"Verification of the error messages for a blocked user","8152","Login locked out user test","","2026-09-14","passed","2026-09-14","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","lockedOutUserTest"
"Verification of the user information before checkout","2526","Verify checkout user data test","","2026-09-14","passed","2026-09-14","","Standard User","com.github.eataborda.ui.features.StandardUserTest","verifyCheckoutUserDataTest"
"A complete shopping flow","2812","Buy items test","","2026-09-14","passed","2026-09-14","","Standard User","com.github.eataborda.ui.features.StandardUserTest","buyItemsTest"
"Verification of the inventory order options","1979","Order inventory items test","","2026-09-14","passed","2026-09-14","","Standard User","com.github.eataborda.ui.features.StandardUserTest","orderInventoryItemsTest"
"Verification of the error messages for a correct user and wrong password","1256","Login wrong password test","","2026-09-14","passed","2026-09-14","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","wrongPasswordTest"
"Verification of the inventory filter issues","3393","Inventory filter issues test","","2026-09-14","passed","2026-09-14","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryFilterIssuesTest"
"Verification of the visual error of the inventory using a problem user","1435","Inventory items with src issues test","","2026-09-14","passed","2026-09-14","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryItemsWithIssuesTest"
"Verification of the number of items into the cart ","2277","Remove cart items test","","2026-09-14","passed","2026-09-14","","Standard User","com.github.eataborda.ui.features.StandardUserTest","removeCartItemsTest"
