"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the visual error of the inventory using a problem user","1299","Inventory items with src issues test","","Mon May 04 09:52:57 UTC 2026","passed","Mon May 04 09:52:58 UTC 2026","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryItemsWithIssuesTest"
"Verification of the user information before checkout","2495","Verify checkout user data test","","Mon May 04 09:53:00 UTC 2026","passed","Mon May 04 09:53:03 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","verifyCheckoutUserDataTest"
"Verification of the error messages for a correct user and wrong password","1101","Login wrong password test","","Mon May 04 09:52:53 UTC 2026","passed","Mon May 04 09:52:54 UTC 2026","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","wrongPasswordTest"
"Verification of the inventory filter issues","3337","Inventory filter issues test","","Mon May 04 09:52:54 UTC 2026","passed","Mon May 04 09:52:57 UTC 2026","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryFilterIssuesTest"
"Verification of the number of items into the cart ","2212","Remove cart items test","","Mon May 04 09:53:03 UTC 2026","passed","Mon May 04 09:53:05 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","removeCartItemsTest"
"Verification of the persistence of the items cart ","1884","Cart items persistence test","","Mon May 04 09:52:58 UTC 2026","passed","Mon May 04 09:53:00 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","cartItemsPersistenceTest"
"Verification of the error messages for a blocked user","5104","Login locked out user test","","Mon May 04 09:52:47 UTC 2026","passed","Mon May 04 09:52:53 UTC 2026","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","lockedOutUserTest"
"Verification of the inventory order options","2016","Order inventory items test","","Mon May 04 09:53:05 UTC 2026","passed","Mon May 04 09:53:07 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","orderInventoryItemsTest"
"A complete shopping flow","7477","Buy items test","","Mon May 04 09:53:07 UTC 2026","broken","Mon May 04 09:53:14 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","buyItemsTest"
