"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the visual error of the inventory using a problem user","1310","Inventory items with src issues test","","Sun Mar 01 21:15:43 UTC 2026","passed","Sun Mar 01 21:15:44 UTC 2026","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryItemsWithIssuesTest"
"Verification of the persistence of the items cart ","1941","Cart items persistence test","","Sun Mar 01 21:15:44 UTC 2026","passed","Sun Mar 01 21:15:46 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","cartItemsPersistenceTest"
"Verification of the inventory filter issues","3291","Inventory filter issues test","","Sun Mar 01 21:15:40 UTC 2026","passed","Sun Mar 01 21:15:43 UTC 2026","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryFilterIssuesTest"
"Verification of the error messages for a correct user and wrong password","1160","Login wrong password test","","Sun Mar 01 21:15:39 UTC 2026","passed","Sun Mar 01 21:15:40 UTC 2026","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","wrongPasswordTest"
"Verification of the user information before checkout","2478","Verify checkout user data test","","Sun Mar 01 21:15:46 UTC 2026","passed","Sun Mar 01 21:15:49 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","verifyCheckoutUserDataTest"
"A complete shopping flow","3224","Buy items test","","Sun Mar 01 21:15:53 UTC 2026","passed","Sun Mar 01 21:15:56 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","buyItemsTest"
"Verification of the number of items into the cart ","2226","Remove cart items test","","Sun Mar 01 21:15:49 UTC 2026","passed","Sun Mar 01 21:15:51 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","removeCartItemsTest"
"Verification of the inventory order options","1966","Order inventory items test","","Sun Mar 01 21:15:51 UTC 2026","passed","Sun Mar 01 21:15:53 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","orderInventoryItemsTest"
"Verification of the error messages for a blocked user","2943","Login locked out user test","","Sun Mar 01 21:15:36 UTC 2026","passed","Sun Mar 01 21:15:39 UTC 2026","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","lockedOutUserTest"
