"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the error messages for a blocked user","3103","Login locked out user test","","2026-07-30","passed","2026-07-30","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","lockedOutUserTest"
"Verification of the user information before checkout","2065","Verify checkout user data test","","2026-07-30","passed","2026-07-30","","Standard User","com.github.eataborda.ui.features.StandardUserTest","verifyCheckoutUserDataTest"
"A complete shopping flow","2848","Buy items test","","2026-07-30","passed","2026-07-30","","Standard User","com.github.eataborda.ui.features.StandardUserTest","buyItemsTest"
"Verification of the persistence of the items cart ","1729","Cart items persistence test","","2026-07-30","passed","2026-07-30","","Standard User","com.github.eataborda.ui.features.StandardUserTest","cartItemsPersistenceTest"
"Verification of the inventory order options","1674","Order inventory items test","","2026-07-30","passed","2026-07-30","","Standard User","com.github.eataborda.ui.features.StandardUserTest","orderInventoryItemsTest"
"Verification of the inventory filter issues","2557","Inventory filter issues test","","2026-07-30","passed","2026-07-30","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryFilterIssuesTest"
"Verification of the visual error of the inventory using a problem user","1109","Inventory items with src issues test","","2026-07-30","passed","2026-07-30","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryItemsWithIssuesTest"
"Verification of the number of items into the cart ","1893","Remove cart items test","","2026-07-30","passed","2026-07-30","","Standard User","com.github.eataborda.ui.features.StandardUserTest","removeCartItemsTest"
"Verification of the error messages for a correct user and wrong password","989","Login wrong password test","","2026-07-30","passed","2026-07-30","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","wrongPasswordTest"
