"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the error messages for a blocked user","2657","Login locked out user test","","Mon Mar 23 09:28:00 UTC 2026","passed","Mon Mar 23 09:28:02 UTC 2026","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","lockedOutUserTest"
"Verification of the inventory order options","1879","Order inventory items test","","Mon Mar 23 09:28:15 UTC 2026","passed","Mon Mar 23 09:28:17 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","orderInventoryItemsTest"
"Verification of the persistence of the items cart ","1841","Cart items persistence test","","Mon Mar 23 09:28:08 UTC 2026","passed","Mon Mar 23 09:28:10 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","cartItemsPersistenceTest"
"Verification of the error messages for a correct user and wrong password","1146","Login wrong password test","","Mon Mar 23 09:28:02 UTC 2026","passed","Mon Mar 23 09:28:04 UTC 2026","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","wrongPasswordTest"
"Verification of the inventory filter issues","3190","Inventory filter issues test","","Mon Mar 23 09:28:04 UTC 2026","passed","Mon Mar 23 09:28:07 UTC 2026","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryFilterIssuesTest"
"Verification of the visual error of the inventory using a problem user","1360","Inventory items with src issues test","","Mon Mar 23 09:28:07 UTC 2026","passed","Mon Mar 23 09:28:08 UTC 2026","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryItemsWithIssuesTest"
"Verification of the number of items into the cart ","2193","Remove cart items test","","Mon Mar 23 09:28:12 UTC 2026","passed","Mon Mar 23 09:28:15 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","removeCartItemsTest"
"Verification of the user information before checkout","2447","Verify checkout user data test","","Mon Mar 23 09:28:10 UTC 2026","passed","Mon Mar 23 09:28:12 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","verifyCheckoutUserDataTest"
"A complete shopping flow","2673","Buy items test","","Mon Mar 23 09:28:17 UTC 2026","passed","Mon Mar 23 09:28:19 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","buyItemsTest"
