"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the inventory order options","2016","Order inventory items test","","Mon May 25 10:38:26 UTC 2026","passed","Mon May 25 10:38:28 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","orderInventoryItemsTest"
"Verification of the visual error of the inventory using a problem user","1366","Inventory items with src issues test","","Mon May 25 10:38:18 UTC 2026","passed","Mon May 25 10:38:19 UTC 2026","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryItemsWithIssuesTest"
"Verification of the error messages for a correct user and wrong password","1159","Login wrong password test","","Mon May 25 10:38:14 UTC 2026","passed","Mon May 25 10:38:15 UTC 2026","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","wrongPasswordTest"
"A complete shopping flow","2838","Buy items test","","Mon May 25 10:38:28 UTC 2026","passed","Mon May 25 10:38:31 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","buyItemsTest"
"Verification of the error messages for a blocked user","7678","Login locked out user test","","Mon May 25 10:38:06 UTC 2026","passed","Mon May 25 10:38:14 UTC 2026","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","lockedOutUserTest"
"Verification of the inventory filter issues","3239","Inventory filter issues test","","Mon May 25 10:38:15 UTC 2026","passed","Mon May 25 10:38:18 UTC 2026","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryFilterIssuesTest"
"Verification of the persistence of the items cart ","1900","Cart items persistence test","","Mon May 25 10:38:19 UTC 2026","passed","Mon May 25 10:38:21 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","cartItemsPersistenceTest"
"Verification of the user information before checkout","2564","Verify checkout user data test","","Mon May 25 10:38:21 UTC 2026","passed","Mon May 25 10:38:24 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","verifyCheckoutUserDataTest"
"Verification of the number of items into the cart ","2224","Remove cart items test","","Mon May 25 10:38:24 UTC 2026","passed","Mon May 25 10:38:26 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","removeCartItemsTest"
