"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the persistence of the items cart ","2009","Cart items persistence test","","2026-08-17","passed","2026-08-17","","Standard User","com.github.eataborda.ui.features.StandardUserTest","cartItemsPersistenceTest"
"Verification of the visual error of the inventory using a problem user","1506","Inventory items with src issues test","","2026-08-17","passed","2026-08-17","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryItemsWithIssuesTest"
"Verification of the error messages for a correct user and wrong password","1267","Login wrong password test","","2026-08-17","passed","2026-08-17","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","wrongPasswordTest"
"Verification of the error messages for a blocked user","9003","Login locked out user test","","2026-08-17","passed","2026-08-17","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","lockedOutUserTest"
"Verification of the inventory order options","2103","Order inventory items test","","2026-08-17","passed","2026-08-17","","Standard User","com.github.eataborda.ui.features.StandardUserTest","orderInventoryItemsTest"
"Verification of the user information before checkout","2580","Verify checkout user data test","","2026-08-17","passed","2026-08-17","","Standard User","com.github.eataborda.ui.features.StandardUserTest","verifyCheckoutUserDataTest"
"Verification of the number of items into the cart ","2274","Remove cart items test","","2026-08-17","passed","2026-08-17","","Standard User","com.github.eataborda.ui.features.StandardUserTest","removeCartItemsTest"
"A complete shopping flow","2788","Buy items test","","2026-08-17","passed","2026-08-17","","Standard User","com.github.eataborda.ui.features.StandardUserTest","buyItemsTest"
"Verification of the inventory filter issues","3383","Inventory filter issues test","","2026-08-17","passed","2026-08-17","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryFilterIssuesTest"
