"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the error messages for a correct user and wrong password","1162","Login wrong password test","","2026-07-02","passed","2026-07-02","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","wrongPasswordTest"
"Verification of the inventory order options","1967","Order inventory items test","","2026-07-02","passed","2026-07-02","","Standard User","com.github.eataborda.ui.features.StandardUserTest","orderInventoryItemsTest"
"A complete shopping flow","3304","Buy items test","","2026-07-02","passed","2026-07-02","","Standard User","com.github.eataborda.ui.features.StandardUserTest","buyItemsTest"
"Verification of the user information before checkout","2562","Verify checkout user data test","","2026-07-02","passed","2026-07-02","","Standard User","com.github.eataborda.ui.features.StandardUserTest","verifyCheckoutUserDataTest"
"Verification of the error messages for a blocked user","9762","Login locked out user test","","2026-07-02","passed","2026-07-02","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","lockedOutUserTest"
"Verification of the number of items into the cart ","2159","Remove cart items test","","2026-07-02","passed","2026-07-02","","Standard User","com.github.eataborda.ui.features.StandardUserTest","removeCartItemsTest"
"Verification of the inventory filter issues","3394","Inventory filter issues test","","2026-07-02","passed","2026-07-02","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryFilterIssuesTest"
"Verification of the visual error of the inventory using a problem user","1289","Inventory items with src issues test","","2026-07-02","passed","2026-07-02","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryItemsWithIssuesTest"
"Verification of the persistence of the items cart ","1892","Cart items persistence test","","2026-07-02","passed","2026-07-02","","Standard User","com.github.eataborda.ui.features.StandardUserTest","cartItemsPersistenceTest"
