"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the error messages for a blocked user","2970","Login locked out user test","","2026-06-01","passed","2026-06-01","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","lockedOutUserTest"
"A complete shopping flow","2689","Buy items test","","2026-06-01","passed","2026-06-01","","Standard User","com.github.eataborda.ui.features.StandardUserTest","buyItemsTest"
"Verification of the error messages for a correct user and wrong password","1094","Login wrong password test","","2026-06-01","passed","2026-06-01","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","wrongPasswordTest"
"Verification of the persistence of the items cart ","1874","Cart items persistence test","","2026-06-01","passed","2026-06-01","","Standard User","com.github.eataborda.ui.features.StandardUserTest","cartItemsPersistenceTest"
"Verification of the visual error of the inventory using a problem user","1259","Inventory items with src issues test","","2026-06-01","passed","2026-06-01","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryItemsWithIssuesTest"
"Verification of the user information before checkout","2448","Verify checkout user data test","","2026-06-01","passed","2026-06-01","","Standard User","com.github.eataborda.ui.features.StandardUserTest","verifyCheckoutUserDataTest"
"Verification of the inventory filter issues","3247","Inventory filter issues test","","2026-06-01","passed","2026-06-01","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryFilterIssuesTest"
"Verification of the number of items into the cart ","2174","Remove cart items test","","2026-06-01","passed","2026-06-01","","Standard User","com.github.eataborda.ui.features.StandardUserTest","removeCartItemsTest"
"Verification of the inventory order options","1917","Order inventory items test","","2026-06-01","passed","2026-06-01","","Standard User","com.github.eataborda.ui.features.StandardUserTest","orderInventoryItemsTest"
