"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the persistence of the items cart ","1612","Cart items persistence test","","2026-07-16","passed","2026-07-16","","Standard User","com.github.eataborda.ui.features.StandardUserTest","cartItemsPersistenceTest"
"Verification of the visual error of the inventory using a problem user","1278","Inventory items with src issues test","","2026-07-16","passed","2026-07-16","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryItemsWithIssuesTest"
"Verification of the error messages for a blocked user","3908","Login locked out user test","","2026-07-16","passed","2026-07-16","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","lockedOutUserTest"
"Verification of the inventory filter issues","2689","Inventory filter issues test","","2026-07-16","passed","2026-07-16","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryFilterIssuesTest"
"Verification of the error messages for a correct user and wrong password","1005","Login wrong password test","","2026-07-16","passed","2026-07-16","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","wrongPasswordTest"
"A complete shopping flow","2381","Buy items test","","2026-07-16","passed","2026-07-16","","Standard User","com.github.eataborda.ui.features.StandardUserTest","buyItemsTest"
"Verification of the inventory order options","1744","Order inventory items test","","2026-07-16","passed","2026-07-16","","Standard User","com.github.eataborda.ui.features.StandardUserTest","orderInventoryItemsTest"
"Verification of the user information before checkout","2281","Verify checkout user data test","","2026-07-16","passed","2026-07-16","","Standard User","com.github.eataborda.ui.features.StandardUserTest","verifyCheckoutUserDataTest"
"Verification of the number of items into the cart ","1944","Remove cart items test","","2026-07-16","passed","2026-07-16","","Standard User","com.github.eataborda.ui.features.StandardUserTest","removeCartItemsTest"
