"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the number of items into the cart ","2194","Remove cart items test","","Mon Mar 30 09:38:02 UTC 2026","passed","Mon Mar 30 09:38:04 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","removeCartItemsTest"
"Verification of the error messages for a correct user and wrong password","1054","Login wrong password test","","Mon Mar 30 09:37:52 UTC 2026","passed","Mon Mar 30 09:37:53 UTC 2026","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","wrongPasswordTest"
"Verification of the user information before checkout","2382","Verify checkout user data test","","Mon Mar 30 09:37:59 UTC 2026","passed","Mon Mar 30 09:38:02 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","verifyCheckoutUserDataTest"
"Verification of the inventory order options","1862","Order inventory items test","","Mon Mar 30 09:38:04 UTC 2026","passed","Mon Mar 30 09:38:06 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","orderInventoryItemsTest"
"Verification of the visual error of the inventory using a problem user","1259","Inventory items with src issues test","","Mon Mar 30 09:37:56 UTC 2026","passed","Mon Mar 30 09:37:57 UTC 2026","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryItemsWithIssuesTest"
"Verification of the persistence of the items cart ","1822","Cart items persistence test","","Mon Mar 30 09:37:57 UTC 2026","passed","Mon Mar 30 09:37:59 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","cartItemsPersistenceTest"
"A complete shopping flow","7413","Buy items test","","Mon Mar 30 09:38:06 UTC 2026","broken","Mon Mar 30 09:38:13 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","buyItemsTest"
"Verification of the error messages for a blocked user","6493","Login locked out user test","","Mon Mar 30 09:37:45 UTC 2026","passed","Mon Mar 30 09:37:52 UTC 2026","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","lockedOutUserTest"
"Verification of the inventory filter issues","3309","Inventory filter issues test","","Mon Mar 30 09:37:53 UTC 2026","passed","Mon Mar 30 09:37:56 UTC 2026","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryFilterIssuesTest"
