"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the error messages for a correct user and wrong password","1342","Login wrong password test","","2026-07-13","passed","2026-07-13","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","wrongPasswordTest"
"Verification of the user information before checkout","2256","Verify checkout user data test","","2026-07-13","passed","2026-07-13","","Standard User","com.github.eataborda.ui.features.StandardUserTest","verifyCheckoutUserDataTest"
"A complete shopping flow","2267","Buy items test","","2026-07-13","passed","2026-07-13","","Standard User","com.github.eataborda.ui.features.StandardUserTest","buyItemsTest"
"Verification of the persistence of the items cart ","1645","Cart items persistence test","","2026-07-13","passed","2026-07-13","","Standard User","com.github.eataborda.ui.features.StandardUserTest","cartItemsPersistenceTest"
"Verification of the number of items into the cart ","2649","Remove cart items test","","2026-07-13","passed","2026-07-13","","Standard User","com.github.eataborda.ui.features.StandardUserTest","removeCartItemsTest"
"Verification of the inventory order options","1620","Order inventory items test","","2026-07-13","passed","2026-07-13","","Standard User","com.github.eataborda.ui.features.StandardUserTest","orderInventoryItemsTest"
"Verification of the inventory filter issues","2576","Inventory filter issues test","","2026-07-13","passed","2026-07-13","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryFilterIssuesTest"
"Verification of the visual error of the inventory using a problem user","1273","Inventory items with src issues test","","2026-07-13","passed","2026-07-13","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryItemsWithIssuesTest"
"Verification of the error messages for a blocked user","5014","Login locked out user test","","2026-07-13","passed","2026-07-13","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","lockedOutUserTest"
