"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verification of the user information before checkout","2382","Verify checkout user data test","","Thu Mar 12 09:20:34 UTC 2026","passed","Thu Mar 12 09:20:36 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","verifyCheckoutUserDataTest"
"Verification of the number of items into the cart ","2145","Remove cart items test","","Thu Mar 12 09:20:36 UTC 2026","passed","Thu Mar 12 09:20:38 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","removeCartItemsTest"
"Verification of the persistence of the items cart ","1813","Cart items persistence test","","Thu Mar 12 09:20:32 UTC 2026","passed","Thu Mar 12 09:20:34 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","cartItemsPersistenceTest"
"Verification of the inventory order options","1861","Order inventory items test","","Thu Mar 12 09:20:38 UTC 2026","passed","Thu Mar 12 09:20:40 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","orderInventoryItemsTest"
"Verification of the error messages for a correct user and wrong password","1065","Login wrong password test","","Thu Mar 12 09:20:27 UTC 2026","passed","Thu Mar 12 09:20:28 UTC 2026","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","wrongPasswordTest"
"Verification of the error messages for a blocked user","7631","Login locked out user test","","Thu Mar 12 09:20:19 UTC 2026","passed","Thu Mar 12 09:20:26 UTC 2026","","Locked Out User","com.github.eataborda.ui.features.LockedOutUserTest","lockedOutUserTest"
"Verification of the visual error of the inventory using a problem user","1238","Inventory items with src issues test","","Thu Mar 12 09:20:31 UTC 2026","passed","Thu Mar 12 09:20:32 UTC 2026","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryItemsWithIssuesTest"
"A complete shopping flow","2623","Buy items test","","Thu Mar 12 09:20:40 UTC 2026","passed","Thu Mar 12 09:20:43 UTC 2026","","Standard User","com.github.eataborda.ui.features.StandardUserTest","buyItemsTest"
"Verification of the inventory filter issues","3206","Inventory filter issues test","","Thu Mar 12 09:20:28 UTC 2026","passed","Thu Mar 12 09:20:31 UTC 2026","","Problem User","com.github.eataborda.ui.features.ProblemUserTest","inventoryFilterIssuesTest"
